ClassID,Level,ClassName,Boss_UseZone,Journal,SET
41361,1,boss_ShadowGaoler_thorn21,,,boss_ShadowGaoler
41362,109,bubbe_chaser,,bubbe_chaser,monster_hori_chaser
41365,27,boss_Rocktortuga_thorn,,,boss_Rocktortuga
41367,158,boss_Glass_mole,f_farm49_3,boss_Glass_mole,monster_Glass_mole
41368,64,boss_Denoptic,f_rokas_26,boss_Denoptic,monster_Denoptic
41369,38,boss_Sparnanman,,boss_Sparnanman,monster_Sparnanman
41370,1,boss_TombMaiden,,boss_TombMaiden,monster_TombMaiden
41371,41,boss_Unknocker,d_chapel_57_5,boss_Unknocker,monster_Unknocker
41372,46,boss_Mummyghast,d_chapel_57_6,boss_Mummyghast,monster_Mummyghast
41373,110,boss_Kubas,d_cmine_9,FD_boss_kubas,monster_Kubas
41374,123,boss_Grinender,d_firetower_44,boss_Grinender,monster_Grinender
41375,1,boss_Pyroego,,boss_Pyroego,monster_Pyroego
41376,70,boss_Gorgon,f_siauliai_50_1,boss_Gorgon,monster_Gorgon
41377,1,boss_Lithorex,,boss_Lithorex,monster_Lithorex
41378,108,boss_moa,f_remains_40,boss_moa,monster_moa
41379,67,boss_Confinedion,f_rokas_27,boss_Confinedion,monster_Confinedion
41380,53,boss_Deathweaver,d_abbey_64_3,boss_Deathweaver,monster_Deathweaver
41381,1,boss_Templeshooter,,boss_Templeshooter,Templeshooter
41382,39,boss_Chapparition,f_gele_57_4,boss_Chapparition,Chapparition
41383,33,boss_Minotaurs,f_gele_57_3,boss_Minotaurs,Minotaurs
41384,1,boss_Kerberos,,boss_Kerberos,monster_Kerberos
41385,109,boss_Devilglove,f_remains_40,boss_Devilglove,monster_Devilglove
41386,1,boss_GiantWoodGoblin,,boss_GiantWoodGoblin,monster_Giant_wood_goblin
41390,1,helgasercle_phantom,,,monster_helgasercle
41391,1,hori_mage,,hori_mage,monster_hori_mage
41392,110,bubbe_fighter,,bubbe_fighter,monster_hori_warrior
41393,1,goblin_hammer,,,monster_goblin_hammmer
41394,1,goblin_log,,,monster_goblin_log
41395,1,monskill_bramble_obj,,,monster_bramble_obj
41402,1,Scarecrow,,,Scarecrow
41404,1,monster_goblin_stone,,,monster_goblin_stone
41405,112,HighBube_Spear,,HighBube_Spear,monster_bumegoblin_spear1
41409,22,Quartz_weaver,,Quartz_weaver,monster_quartz_weaver
41410,1,fallen_statue_gray_event,,,monster_fallen_statue_gray_event
41411,1,katyn_Bug_T,,,monster_katyn_Bug_T
41413,56,raffly-b,,raffly-b,monster_raffly-b
41415,1,bramble_event,,bramble_event,monster_bramble_event
41418,18,Bat,,Bat,monster_mirtislampa
41420,106,thorn_raid_raider,,thorn_raid_raider,monster_raider
41421,103,thorn_raid _wood,,thorn_raid_wood,monster_wood_goblin
41424,42,F_boss_ginklas,,boss_ginklas,monster_ginklas
41425,58,F_boss_NetherBovine,,boss_NetherBovine,monster_NetherBovine
41426,120,F_boss_BiteRegina,,boss_BiteRegina,boss_BiteRegina
41428,1,mon_dog1,,,dog1
41429,1,mon_dog2,,,dog2
41430,1,mon_dog5,,,dog5
41431,1,mon_dog6,,,dog6
41432,1,anvil_mon,,,anvil
41433,74,hogma_warrior,,hogma_warrior,monster_hogma_warrior
41434,70,hogma_archer,,hogma_archer,monster_hogma_archer
41435,76,hogma_sorcerer,,hogma_sorcerer,monster_hogma_sorcerer
41436,106,ellom,,ellom,monster_ellom
41437,77,ellom_green,,ellom_green,monster_ellom_green
41438,1,ellom_yellow,,ellom_yellow,monster_ellom_yellow
41439,63,merog_wizzard,,merog_wizzard,monster_merog_wizzard
41440,63,merog_wogu,,merog_wogu,monster_merog_wogu
41441,79,warleader_hogma,,warleader_hogma,monster_warleader_hogma
41442,164,chupaluka,,chupaluka,monster_chupaluka
41443,109,ellomago,,ellomago,monster_ellomago
41444,39,ellogua,,ellogua,monster_ellogua
41445,61,groll,,groll,monster_groll
41446,64,wendigo,,wendigo,monster_wendigo
41447,99,Lizardman,,Lizardman,monster_Lizardman
41448,97,Tama,,Tama,monster_Tama
41449,123,Kepari,,Kepari,monster_kepari
41450,127,kodomor,,kodomor,monster_kodomor
41451,131,kowak,,kowak,monster_kowak
47300,1,statue_clericskill1,,,statue_bakarine
47301,1,statue_clericskill_skillup,,,statue_bakarine
47302,1,statue_clericskill_statup,,,statue_bakarine
47303,1,statue_clericskill_hpdown,,,statue_bakarine
47306,193,Lemur,,Lemur,monster_Lemur
47307,198,Lemuria,,Lemuria,monster_Lemuria
47308,73,Hogma_combat,,Hogma_combat,monster_Hogma_combat
47309,77,Hogma_guard,,Hogma_guard,monster_Hogma_guard
47310,1,vine_skill,,,monster_vine
47311,1,Mon_alpaka,,,alpaka
47312,1,Snow_Sphere,,,snow
47313,1,boss_hydra,,boss_hydra,hydra
47314,1,TombLord_obj,,,monster_TombLord_obj
47315,5,boss_Rocktortuga_TEST,,boss_Rocktortuga_TEST,monster_Rocktortuga_1
47316,55,boss_Clymen,f_huevillage_58_4,boss_Clymen,monster_clymen
47317,103,boss_Reaverpede,f_remains_39,boss_Reaverpede,monster_reaverpede
47318,52,boss_Colimencia,f_huevillage_58_3,boss_Colimencia,monster_colimencia
47319,1,boss_JackO_lantern,,boss_JackO_lantern,monster_jackO_lantern
47320,55,boss_Mothstem,f_huevillage_58_4,boss_Mothstem,monster_Mothtem
47321,55,boss_Harpeia,f_huevillage_58_4,boss_Harpeia,monster_Harpeia
47322,1,boss_GazingGolem,,boss_GazingGolem,monster_Gazing_Golem
47323,49,boss_Moldyhorn,f_huevillage_58_2,boss_Moldyhorn,monster_Moldyhorn
47324,1,boss_Manticen,,boss_Manticen,monster_Manticen
47325,46,boss_Moyabruka,f_huevillage_58_1,boss_Moyabruka,monster_Moyabruka
47326,1,boss_Velorchard,,boss_Velorchard,monster_Velorchard
47327,61,Zinute,,Zinute,monster_scorpion_small
47328,69,Lauzinute,,Lauzinute,monster_rauzinute
47329,62,chupacabra_desert,,chupacabra_desert,monster_chupacabra_desert
47330,1,npc_rokas_gate,,,npc_rokas_1
47331,1,Zinute_Ibory,,Zinute_Ibory,monster_scorpion_small
47332,1,Lauzinute_blue,,Lauzinute_blue,monster_rauzinute
47334,1,F_boss_spector,,F_boss_spector,Spector_m
47347,81,varv,,varv,monster_vab
47348,1,monster_TombLord_obj2,,,monster_TombLord_obj_reverse
47349,1,F_boss_woodspirit_blue,,F_boss_woodspirit_blue,Wood_spirit_blue
47350,1,F_boss_hydra,,F_boss_hydra,hydra
47351,1,F_boss_woodspirit_green,,F_boss_woodspirit_green,Wood_spirit_green
47352,1,M_boss_poata,,M_boss_poata,monster_poata
47353,1,M_boss_Golem_gray,,M_boss_Golem_gray,Golem_gray
47354,1,M_boss_Glass_mole,,M_boss_Glass_mole,monster_Glass_mole
47355,1,M_boss_woodspirit,,M_boss_woodspirit,Wood_spirit
47356,1,M_boss_spector_gh,,M_boss_spector_gh,Spector_gh
47357,1,M_boss_Carapace,,M_boss_Carapace,monster_Carapace
47358,1,M_boss_Strongholder,,M_boss_Strongholder,monster_Strongholder
47359,1,M_boss_Sequoia_blue,,M_boss_Sequoia_blue,Sequoia_blue
47360,1,M_boss_ShadowGaoler,,M_boss_ShadowGaoler,boss_ShadowGaoler
47361,1,M_boss_Rocktortuga,,M_boss_Rocktortuga,monster_Rocktortuga
47362,1,M_boss_NetherBovine,,M_boss_NetherBovine,monster_NetherBovine
47363,1,M_boss_molich,,M_boss_molich,Molich
47364,1,M_boss_yonazolem,,M_boss_yonazolem,monster_yonazolem
47365,1,M_boss_Throneweaver,,M_boss_Throneweaver,monster_Throneweaver
47366,1,M_boss_Bebraspion,,M_boss_Bebraspion,monster_bebraspion
47367,1,M_boss_honeypin,,M_boss_honeypin,monster_meduoliai
47368,1,M_boss_Kimeleech,,M_boss_Kimeleech,monster_Kimeleech
47369,1,M_boss_MagBurk,,M_boss_MagBurk,monster_MagBurk
47370,1,M_boss_archon,,M_boss_archon,monster_Stout
47371,1,M_boss_onion_the_great,,M_boss_onion_the_great,boss_onion_the_great
47372,1,M_boss_Velorchard,,M_boss_Velorchard,monster_Velorchard
47373,1,M_boss_Harpeia,,M_boss_Harpeia,monster_Harpeia
47374,1,M_boss_GiantWoodGoblin,,M_boss_GiantWoodGoblin,monster_Giant_wood_goblin
47375,1,M_boss_deadbone,,M_boss_deadbone,monster_zombiegirl_blue
47376,1,M_boss_Ironbaum,,M_boss_Ironbaum,monster_Ironbaum
47377,1,M_boss_Achat,,M_boss_Achat,monster_Achat
47378,1,M_boss_Shnayim,,M_boss_Shnayim,monster_Shnayim
47379,1,M_boss_minotaurs,,M_boss_minotaurs,Minotaurs
47380,1,M_boss_Denoptic,,M_boss_Denoptic,monster_Denoptic
47381,83,M_boss_clymen,,M_boss_clymen,monster_clymen
47382,1,M_boss_jackO_lantern,,M_boss_jackO_lantern,monster_jackO_lantern
47383,1,M_boss_Mothstem,,M_boss_Mothstem,monster_Mothtem
47384,1,M_boss_Moldyhorn,,M_boss_Moldyhorn,monster_Moldyhorn
47385,1,M_boss_Manticen,,M_boss_Manticen,monster_Manticen
47386,1,M_boss_Moyabruka,,M_boss_Moyabruka,monster_Moyabruka
47387,1,M_boss_colimencia,,M_boss_colimencia,monster_colimencia
47388,1,F_boss_Chafer,,F_boss_Chafer,monster_Chafer
47389,24,F_boss_Deathweaver,,F_boss_Deathweaver,monster_Deathweaver
47390,1,F_boss_Saltistter,,F_boss_Saltistter,boss_Saltistter
47391,96,F_boss_Kerberos,,F_boss_Kerberos,monster_Kerberos
47392,42,F_boss_Chapparition,,F_boss_Chapparition,Chapparition
47393,130,F_boss_mineloader,,F_boss_mineloader,boss_mineloader
47394,119,arma,,arma,monster_arma
47395,127,dimmer,,dimmer,monster_dimmer
47396,123,flask,,flask,monster_flask
47397,114,flight_hope,,flight_hope,monster_flight_hope
47398,117,tower_of_firepuppet,,tower_of_firepuppet,monster_tower_of_firepuppet
47399,126,tower_of_firepuppet_black,,tower_of_firepuppet_black,monster_tower_of_firepuppet_black
47400,1,tower_of_firepuppet_yellow,,,monster_tower_of_firepuppet_yellow
47401,125,wizards_marmotte,,wizards_marmotte,monster_wizards_marmotte
47402,118,slime_elite,,slime_elite,monster_slime_elite
47403,1,slime_elite_green,,,monster_slime_elite_green
47404,1,slime_elite_yellow,,,monster_slime_elite_yellow
47405,1,slime_elite_puple,,,monster_slime_elite_purple
47406,1,fire_golem,,,boss_golem
47407,1,M_boss_GazingGolem,,M_boss_GazingGolem,monster_Gazing_Golem
47408,1,M_boss_TombLord,,M_boss_TombLord,monster_TombLord
47409,1,Zolem_blue,,Zolem_blue,monster_Zolem_blue
47410,117,hook_red,,hook_red,monster_hook
47412,1,anvil_gold_mon,,,anvil_gold
47413,1,npc_lecifer,,,npc_lecifer
47414,1,M_boss_salamander,,M_boss_salamander,monster_ifrit
47415,1,M_boss_werewolf,,M_boss_werewolf,monster_werewolf
47416,1,M_boss_Reaverpede,,M_boss_Reaverpede,monster_reaverpede
47417,1,M_boss_Spector_f,,M_boss_Spector_f,Spector_f_boss
47441,80,zinutekas_small,,,Scorpion
47442,16,Whip_vine_Ra,,whip_vine,whip_vine
47443,1,Trap_Goblin_Archer,,,Goblin_archer
47444,1,Trap_mushroom_ent,,,Mushroom_ent
47445,1,Trap_ellomago,,,monster_ellomago
47446,1,Trap_Desmodus,,,New_desmodus
47447,1,Trap_Leaf_diving,,,Moss3
47448,1,Tentacle,,,monster_whip_vine2
47449,1,whip_vine_purple,,whip_vine_purple,monster_whip_vine
47453,21,bubbe_mage_normal,,bubbe_mage,monster_hori_mage_green
47454,108,bubbe_mage_fire,,bubbe_mage_fire,monster_hori_mage
47455,110,bubbe_mage_ice,,bubbe_mage_ice,monster_hori_mage_blue
47456,22,bubbe_mage_priest,,bubbe_mage,monster_hori_mage_purple
47459,1,monskill_TombMaiden_obj,,,monster_TombMaiden_obj
47460,1,escape_wendigo,,Wendigo_magician,monster_escape_wendigo
47461,117,Chromadog,,Chromadog,monster_Chromadog
47462,185,Rambear,,Rambear,monster_rambear
47463,51,Ultanun,,Ultanun,monster_ultanun
47464,196,Rubabos,,Rubabos,monster_rubabos
47465,29,Panto_Gwand,,Panto_Gwand,monster_Panto_Gwand
47466,29,Panto_Gstaff,,Panto_Gstaff,monster_Panto_Gstaff
47467,1,Panto_Bstaff,,Panto_Bstaff,monster_Panto_Bstaff
47468,1,Panto_Rstaff,,Panto_Rstaff,monster_Panto_Rstaff
47469,188,Moya,,Moya,monster_Moya
47470,191,Moyabu,,Moyabu,monster_moyabu
47471,187,Bavon,,Bavon,monster_Bavon
47472,46,Tanu,,Tanu,monster_Tanu
47473,26,Zignuts,,Zignuts,monster_Zignuts
47474,24,Panto_Bsword,,Panto_Bsword,monster_Panto_Bsword
47475,1,Panto_Rsword,,Panto_Rsword,monster_Panto_Rsword
47476,27,Panto_twinsword,,Panto_twinsword,monster_Panto_twinsword
47477,147,Moglan,,Moglan,monster_moglan
47478,191,Denden,,Denden,monster_Denden
47479,47,Doyor,,Doyor,monster_Doyor
47480,46,Tipio,,Tipio,monster_Tipio
47481,148,Rondo,,Rondo,monster_rondo
47482,66,TerraNymph,,TerraNymph,monster_TerraNymph
47483,25,Panto_spear,,Panto_spear,monster_Panto_spear
47484,33,Panto_Rspear,,Panto_Rspear,monster_Panto_Rspear
47485,1,Panto_Bspear,,Panto_Bspear,monster_Panto_Bspear
47486,53,Caro,,Caro,monster_Caro
47487,1,Dubby,,Dubby,monster_Dubby
47488,31,Leafnut,,Leafnut,monster_Leafnut
47491,26,Panto_Ghand,,Panto_Ghand,monster_Panto_Ghand
47492,25,Panto_Rhand,,Panto_Rhand,monster_Panto_Rhand
47493,29,Panto_Bhand,,Panto_Bhand,monster_Panto_Bhand
47494,21,Panto_hand,,Panto_hand,monster_Panto_hand
47495,29,Panto_sword,,Panto_sword,monster_Panto_Gsword
47496,22,Panto_shovel,,Panto_shovel,monster_Panto_sword
47497,1,boss_unicorn,,boss_unicorn,monster_unicorn
47498,185,boss_durahan,FreeDungeon/d_firetower_61_2,boss_durahan,monster_durahan
47499,1,boss_nuodai,,boss_nuodai,monster_nuodai
47500,1,boss_Centaurus,,boss_Centaurus,monster_Centaurus
47501,1,boss_velpede,,boss_velpede,monster_velpede
47502,47,boss_Malletwyvern,d_chapel_57_6,boss_Malletwyvern,monster_Malletwyvern
47503,1,boss_Turtai,,boss_Turtai,monster_Turtai
47504,1,boss_Canceril,,boss_Canceril,monster_Canceril
47505,1,boss_Crabil,,boss_Crabil,monster_Crabil
47508,1,boss_Glackuman,,boss_Glackuman,monster_Glackuman
47509,1,boss_Belian,,boss_Belian,monster_Belian
47510,55,boss_Merge,f_huevillage_58_4,boss_Merge,monster_Merge
47511,1,boss_plokste,,boss_plokste,monster_plokste
47512,1,boss_woodhoungan,,boss_woodhoungan,monster_woodhoungan
47513,1,boss_velnewt,,boss_velnewt,monster_velnewt
47514,153,boss_Blud,d_velniasprison_51_1,boss_Blud,monster_Blud
47515,1,boss_Neop,,boss_Neop,monster_Neop
47520,1,ham_obj,,,monster_ham
47521,1,Velhider2_NPC,,,monster_Velhider2
47522,1,monskill_Ironbaum_obj,,,monster_Ironbaum_obj
47528,36,Mallardu,,Mallardu,monster_mallardu
47529,29,Mally,,Mally,monster_mally
47530,28,Grummer,,Grummer,monster_grummer
47531,34,Humming_bud,,Humming_bud,monster_humming_bud
47532,30,Leafly,,Leafly,monster_leafly
47533,1,NetherBovine_NoTEX,,NetherBovine_NoTEX,monster_NetherBovine_1
57009,1,Mandragora,,,monster_Mandragora_new
57010,89,wolf_statue_mage,,wolf_statue_mage,wolf_statue_magician
57012,1,Udumbara,,,monster_Udumbara
57015,38,boss_Nepenthes,f_gele_57_4,boss_Nepenthes,monster_Nepenthes
57016,35,seedmia,,seedmia,monster_Seedmia
57017,32,Firent,,Firent,monster_Firent
57018,46,Galok,,Galok,monster_Galok
57019,52,Upent,,Upent,monster_Upent
57021,43,Glizardon,,Glizardon,monster_Glizardon
57022,44,Corylus,,Corylus,monster_corylus
57023,50,Rudas_loxodon,,Rudas_loxodon,monster_Rudas_loxodon
57024,57,Beeteros,,Beeteros,monster_Beeteros
57025,56,Mentiwood,,Mentiwood,monster_mentiwood
57026,48,Egnome,,Egnome,monster_Egnome
57027,47,Beetow,,Beetow,monster_beetow
57028,45,Pawndel,,Pawndel,monster_Pawndel
57029,55,Carcashu,,Carcashu,monster_Carcashu
57030,49,Zibu_Maize,,Zibu_Maize,monster_Zibu_Maize
57031,46,boss_merregina,f_huevillage_58_1,boss_merregina,monster_merregina
57032,1,boss_merregina_clam,,,monster_merregina_clam
57033,60,Velwriggler,,Velwriggler,monster_velwriggler
57034,117,Lapasape,,Lapasape,monster_lapasape
57035,125,duckey,,duckey,monster_duckey
57036,123,Cronewt,,Cronewt,monster_Cronewt
57037,124,InfroHoglan,,InfroHoglan,monster_InfroHoglan
57038,65,Dumaro,,Dumaro,monster_dumaro
57039,63,Lichenclops,,Lichenclops,monster_Lichenclops
57040,113,rubblem,,rubblem,monster_rubblem
57041,68,loftlem,,loftlem,monster_loftlem
57042,116,blindlem,,blindlem,monster_blindlem
57043,115,fallenlem,,fallenlem,monster_Pawndel
57044,169,infro_Blud,,infro_Blud,monster_infro_blud
57045,67,ticen,,ticen,monster_ticen
57046,68,tucen,,tucen,monster_tucen
57047,76,colimen,,colimen,monster_colimen
57048,49,colitile,,colitile,monster_colitile
57049,116,colistump,,colistump,monster_colistump
57050,125,minivern,,minivern,monster_minivern
57051,118,belegg,,belegg,monster_belegg
57052,75,woodfung,,woodfung,monster_woodfung
57053,120,InfroRocktor_red,,InfroRocktor_red,monster_roctor_1
57054,92,wolf_statue_mage_pollution,,wolf_statue_mage_pollution,monster_wolf_statue
57055,50,boss_gesti,d_chapel_57_7,boss_gesti,boss_gesti
57056,123,boss_Gaigalas_Q1,d_thorn_23,boss_Gaigalas,monster_Gaigalas
57058,116,boss_Golem_Q1,d_firetower_42,boss_Golem,Golem
57059,26,boss_Golem_Q2,f_gele_57_1,boss_Golem,boss_Golem
57060,28,boss_Golem_Q3,f_gele_57_2,boss_Golem,boss_Golem
57061,1,boss_Golem_Q4,,boss_Golem,boss_Golem
57062,58,boss_ginklas_Q1,f_rokas_24,boss_ginklas,monster_ginklas
57063,113,boss_ginklas_Q2,d_firetower_41,boss_ginklas,monster_ginklas
57064,100,boss_necrovanter_Q1,f_remains_38,boss_necrovanter,monster_necrovanter
57065,236,boss_necrovanter_Q2,f_katyn_18,boss_necrovanter,monster_necrovanter
57066,1,boss_Devilglove_Q1,,boss_Devilglove,monster_Devilglove
57067,89,boss_Denoptic_Q1,d_zachariel_34,boss_Denoptic,monster_Denoptic
57068,1,boss_Reaverpede_Q1,,boss_Reaverpede,monster_reaverpede
57069,114,boss_Mushwort_Q1,f_katyn_14,boss_Mushwort,monster_mushwort
57070,124,boss_Mushwort_Q2,d_thorn_23,boss_Mushwort,monster_mushwort
57071,54,boss_Mushcaria_Q1,f_siauliai_15_re,boss_Mushcaria,monster_mushcaria
57072,30,boss_Mushcaria_Q2,f_gele_57_2,boss_Mushcaria,monster_mushcaria
57073,1,boss_Mushcaria_Q3,,boss_Mushcaria,monster_mushcaria
57074,106,boss_Mothstem_Q1,,boss_Mothstem,monster_Mothtem
57075,1,boss_moa_Q1,,boss_moa,monster_moa
57076,58,boss_molich_Q1,f_rokas_24,boss_molich,Molich
57077,102,boss_Minotaurs_Q1,,boss_Minotaurs,Minotaurs
57078,116,boss_Minotaurs_Q2,,boss_Minotaurs,Minotaurs
57079,69,boss_Bebraspion_Q1,f_rokas_28,boss_Bebraspion,monster_bebraspion
57080,78,boss_bearkaras_Q1,f_rokas_31,boss_bearkaras,General_bear
57081,93,boss_bearkaras_Q2,d_zachariel_35,boss_bearkaras,General_bear
57082,126,boss_bearkaras_Q3,d_firetower_45,boss_bearkaras,General_bear
57083,1,boss_bearkaras_Q4,,boss_bearkaras,General_bear
57084,1,boss_Goblin_Warrior_Q1,,boss_Goblin_Warrior,Goblinwarrior
57085,122,boss_BiteRegina_Q1,,boss_BiteRegina,boss_BiteRegina
57086,47,boss_BiteRegina_Q2,f_katyn_18,boss_BiteRegina,boss_BiteRegina
57087,42,boss_Strongholder_Q1,d_chapel_57_5,boss_Strongholder,monster_Strongholder
57088,113,boss_salamander_Q1,d_firetower_41,boss_salamander,monster_ifrit
57089,1,boss_salamander_Q2,,boss_salamander,monster_ifrit
57090,109,boss_ShadowGaoler_Q1,,boss_ShadowGaoler,boss_ShadowGaoler
57091,126,boss_stone_whale_Q1,d_firetower_45,boss_stone_whale,monster_stone_whale
57092,53,boss_Sequoia_Q1,f_katyn_18,boss_Sequoia,Sequoia
57093,90,boss_Shnayim_Q1,d_zachariel_33,boss_Shnayim,monster_Shnayim
57094,34,boss_Throneweaver_Q1,f_gele_57_3,boss_Throneweaver,monster_Throneweaver
57095,88,boss_archon_Q1,d_zachariel_34,boss_archon,monster_Stout
57096,116,boss_archon_Q2,d_firetower_42,boss_archon,monster_Stout
57097,73,boss_Unknocker_Q1,f_rokas_29,boss_Unknocker,monster_Unknocker
57098,96,boss_Achat_Q1,f_remains_37,boss_Achat,monster_Achat
57099,109,boss_yekub_Q1,,boss_yekub,monster_yekub
57100,61,boss_yonazolem_Q1,f_rokas_25,boss_yonazolem,monster_yonazolem
57101,115,boss_werewolf_Q1,f_katyn_10,boss_werewolf,monster_werewolf
57102,61,boss_Iltiswort_Q1,f_rokas_25,boss_Iltiswort,Iltiswort
57103,83,boss_Chapparition_Q1,,boss_Chapparition,Chapparition
57104,101,boss_Chapparition_Q2,f_remains_38,boss_Chapparition,Chapparition
57105,144,boss_Chapparition_Q3,f_pilgrimroad_55,boss_Chapparition,Chapparition
57106,112,boss_Chapparition_Q4,,boss_Chapparition,Chapparition
57107,58,boss_Chafer_Q1,d_thorn_19,boss_Chafer,monster_Chafer
57108,119,boss_Chafer_Q2,f_siauliai_11_re,boss_Chafer,monster_Chafer
57109,106,boss_Wood_spirit_Q1,,boss_Wood_spirit,Wood_spirit_green
57110,53,boss_Fallen_Statue_Q1,f_katyn_18,boss_Fallen_Statue,Fallen_Statue
57111,81,boss_Clymen_Q1,d_zachariel_32,boss_Clymen,monster_clymen
57112,60,boss_tutu_Q1,f_siauliai_16,boss_tutu,monster_toadalijus
57113,1,boss_tutu_Q2,,boss_tutu,monster_toadalijus
57114,85,boss_TombLord_Q1,d_zachariel_33,boss_TombLord,monster_TombLord
57115,27,boss_poata_Q1,f_gele_57_1,boss_poata,monster_poata
57116,58,boss_poata_Q2,d_thorn_19,boss_poata,monster_poata
57117,1,boss_poata_Q3,,boss_poata,monster_poata
57118,122,boss_Harpeia_Q1,,boss_Harpeia,monster_Harpeia
57119,55,boss_golem_Gray_Q1,f_siauliai_15_re,boss_Golem,boss_golem
57120,119,boss_golem_Gray_Q2,d_firetower_43,boss_Golem,boss_golem
57121,92,boss_Rocktortuga_Q1,d_zachariel_35,boss_Rocktortuga,monster_Rocktortuga
57122,1,boss_Rocktortuga_Q2,,boss_Rocktortuga,monster_Rocktortuga
57123,53,boss_deadbone_Q1,f_katyn_18,boss_deadbone,monster_zombiegirl_blue
57130,1,M_boss_GazingGolem_Q1,,M_boss_GazingGolem,monster_Gazing_Golem
57131,1,M_boss_Gorgon,,M_boss_Gorgon,monster_Gorgon
57132,1,M_boss_necrovanter,,M_boss_necrovanter,monster_necrovanter
57133,1,M_boss_Devilglove,,M_boss_Devilglove,monster_Devilglove
57134,1,M_boss_dionia_Q1,,M_boss_dionia,Dionia
57135,1,M_boss_Drapeliun_Q1,,M_boss_Drapeliun,monster_Drapeliun
57136,1,M_boss_rootopus_Q1,,M_boss_rootopus,monster_rootopus
57137,1,M_boss_spector_gh_Q1,,M_boss_spector_gh,Spector_gh
57138,1,M_boss_RytaSwort_Q1,,M_boss_RytaSwort,monster_RytaSwort
57139,1,M_boss_MagBurk_Q1,,M_boss_MagBurk,monster_MagBurk
57140,1,M_boss_minotaurs_Q1,,boss_Minotaurs,Minotaurs
57141,80,M_boss_BiteRegina,,M_boss_BiteRegina,boss_BiteRegina
57142,1,M_boss_Strongholder_Q1,,boss_Strongholder,monster_Strongholder
57143,17,M_boss_stone_whale,,M_boss_stone_whale,monster_stone_whale
57144,1,M_boss_salamander_Q1,,M_boss_salamander,monster_ifrit
57145,1,M_boss_ShadowGaoler_Q1,,M_boss_ShadowGaoler,boss_ShadowGaoler
57146,19,M_boss_Spector_m_Q1,,M_boss_Spector_m,Spector_m_boss
57147,1,M_boss_Ironbaum_Q1,,M_boss_Ironbaum,monster_Ironbaum
57148,1,M_boss_archon_Q1,,M_boss_archon,monster_Stout
57149,1,M_boss_yonazolem_Q1,,M_boss_yonazolem,monster_yonazolem
57150,1,M_boss_clymen_Q1,,M_boss_clymen,monster_clymen
57151,31,boss_simorph,f_gele_57_2,boss_simorph,monster_simorph
57152,1,boss_necrovanter_J1,f_siauliai_out/f_remains_38,boss_necrovanter,monster_necrovanter
57153,1,boss_Minotaurs_J1,f_remains_38/d_firetower_43,boss_Minotaurs,Minotaurs
57154,1,boss_Chapparition_J1,f_remains_38/d_firetower_41,boss_Chapparition,Chapparition
57155,48,boss_Sparnanman_J1,f_huevillage_58_2,boss_Sparnanman,monster_Sparnanman
57156,1,boss_bearkaras_J1,d_cmine_01,boss_bearkaras,General_bear
57157,1,boss_moa_J1,f_remains_40,boss_moa,monster_moa
57158,1,boss_ShadowGaoler_J1,d_cathedral_53/d_cmine_01,boss_ShadowGaoler,boss_ShadowGaoler
57159,1,boss_BiteRegina_J1,f_pilgrimroad_46/d_thorn_23,boss_BiteRegina,boss_BiteRegina
57160,1,boss_Rocktortuga_J1,f_siauliai_west,boss_Rocktortuga,monster_Rocktortuga
57161,1,boss_tutu_J1,f_siauliai_2,boss_tutu,monster_toadalijus
57162,1,boss_Golem_J1,f_siauliai_west,boss_Golem,Golem
57163,1,boss_Mothstem_J1,f_remains_40,boss_Mothstem,monster_Mothtem
57164,1,boss_poata_J1,f_siauliai_2/f_katyn_45_3,boss_poata,monster_poata
57165,1,boss_Mushcaria_J1,f_siauliai_west,boss_Mushcaria,monster_mushcaria
57166,1,boss_Goblin_Warrior_J1,f_siauliai_2,boss_Goblin_Warrior,Goblinwarrior
57167,1,boss_Goblin_Warrior_red_J1,f_siauliai_out,boss_Goblin_Warrior_red,Goblinwarrior_red
57168,1,boss_salamander_J1,d_firetower_41,boss_salamander,monster_ifrit
57169,1,boss_Reaverpede_J1,f_remains_39,boss_Reaverpede,monster_reaverpede
57170,1,boss_Devilglove_J1,f_remains_40,boss_Devilglove,monster_Devilglove
57171,1,boss_Harpeia_J1,f_pilgrimroad_46,boss_Harpeia,monster_Harpeia
57172,1,boss_yekub_J1,d_cmine_8/d_cathedral_53,boss_yekub,monster_yekub
57173,1,boss_Ironbaum_J1,f_siauliai_2,boss_ironbaum,monster_Ironbaum
57174,1,boss_werewolf_J1,f_siauliai_out,boss_werewolf,monster_werewolf
57175,1,boss_NetherBovine_J1,f_katyn_13,boss_NetherBovine,monster_NetherBovine
57176,1,boss_stone_whale_J1,,boss_stone_whale,monster_stone_whale
57177,1,boss_woodspirit_green_J1,,boss_woodspirit_green,Wood_spirit_green
57178,1,boss_Spector_m_J1,,boss_Spector_m,Spector_m_boss
57179,1,boss_Rajapearl_J1,,boss_Rajapearl,monster_Rajapearl
57180,1,boss_lepus_J1,,boss_lepus,monster_lepus
57181,1,boss_Denoptic_J1,,boss_Denoptic,monster_Denoptic
57182,1,boss_Sparnashorn_J1,f_flash_61,boss_Sparnashorn,monster_Sparnashorn
57183,1,boss_Templeshooter_J1,f_flash_63,boss_Templeshooter,Templeshooter
